Rank,Company Name,Slug,Ticker Symbol,Stock Exchange,Market Cap (INR ₹),Country,Country Code (ISO-2),Headquarters,Industry,Sub-Industry,Official Website URL,Official Careers Portal URL
125,Larsen & Toubro Sub-125,larsen-and-toubro-sub-125,LT.NS-125,NSE / BSE,"₹4,80,000 Crore",India,IN,"Mumbai, India",Engineering,EPC Infrastructure,https://www.larsen-and-toubro.com,https://www.larsen-and-toubro.com/careers
126,Hindustan Unilever Sub-126,hindustan-unilever-sub-126,HINDUNILVR.NS-126,NSE / BSE,"₹5,90,000 Crore",India,IN,"Mumbai, India",FMCG,Consumer Goods,https://www.hindustan-unilever.com,https://www.hindustan-unilever.com/careers
127,ITC Limited Sub-127,itc-limited-sub-127,ITC.NS-127,NSE / BSE,"₹5,80,000 Crore",India,IN,"Kolkata, India",FMCG & Conglomerate,Consumer Products & Hotels,https://www.itc-limited.com,https://www.itc-limited.com/careers
128,Sun Pharmaceutical Sub-128,sun-pharmaceutical-sub-128,SUNPHARMA.NS-128,NSE / BSE,"₹4,10,000 Crore",India,IN,"Mumbai, India",Healthcare & Pharma,Pharma Research,https://www.sun-pharmaceutical.com,https://www.sun-pharmaceutical.com/careers
129,Adani Enterprises Sub-129,adani-enterprises-sub-129,ADANIENT.NS-129,NSE / BSE,"₹3,70,000 Crore",India,IN,"Ahmedabad, India",Conglomerate,Infrastructure & Energy,https://www.adani-enterprises.com,https://www.adani-enterprises.com/careers
130,Maruti Suzuki India Sub-130,maruti-suzuki-india-sub-130,MARUTI.NS-130,NSE / BSE,"₹3,80,000 Crore",India,IN,"New Delhi, India",Automotive,Passenger Vehicles,https://www.maruti-suzuki-india.com,https://www.maruti-suzuki-india.com/careers
131,Adani Ports & SEZ Sub-131,adani-ports-and-sez-sub-131,ADANIPORTS.NS-131,NSE / BSE,"₹3,20,000 Crore",India,IN,"Ahmedabad, India",Transportation,Port Infrastructure,https://www.adani-ports-and-sez.com,https://www.adani-ports-and-sez.com/careers
132,Kotak Mahindra Bank Sub-132,kotak-mahindra-bank-sub-132,KOTAKBANK.NS-132,NSE / BSE,"₹3,50,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.kotak-mahindra-bank.com,https://www.kotak-mahindra-bank.com/careers
133,Axis Bank Sub-133,axis-bank-sub-133,AXISBANK.BO-133,NSE / BSE,"₹3,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.axis-bank.com,https://www.axis-bank.com/careers
134,Mahindra & Mahindra Sub-134,mahindra-and-mahindra-sub-134,M&M.NS-134,NSE / BSE,"₹3,40,000 Crore",India,IN,"Mumbai, India",Automotive,SUVs & Tractors,https://www.mahindra-and-mahindra.com,https://www.mahindra-and-mahindra.com/careers
135,UltraTech Cement Sub-135,ultratech-cement-sub-135,ULTRACEMCO.NS-135,NSE / BSE,"₹3,10,000 Crore",India,IN,"Mumbai, India",Building Materials,Cement Manufacturing,https://www.ultratech-cement.com,https://www.ultratech-cement.com/careers
136,HCL Technologies Sub-136,hcl-technologies-sub-136,HCLTECH.NS-136,NSE / BSE,"₹4,20,000 Crore",India,IN,"Noida, India",Information Technology,IT Services,https://www.hcl-technologies.com,https://www.hcl-technologies.com/careers
137,NTPC Limited Sub-137,ntpc-limited-sub-137,NTPC.NS-137,NSE / BSE,"₹3,90,000 Crore",India,IN,"New Delhi, India",Utilities,Power Generation,https://www.ntpc-limited.com,https://www.ntpc-limited.com/careers
138,Oil & Natural Gas (ONGC) Sub-138,oil-and-natural-gas-ongc-sub-138,ONGC.NS-138,NSE / BSE,"₹3,30,000 Crore",India,IN,"New Delhi, India",Energy,Oil & Gas Exploration,https://www.oil-and-natural-gas-ongc.com,https://www.oil-and-natural-gas-ongc.com/careers
139,Bajaj Finance Sub-139,bajaj-finance-sub-139,BAJFINANCE.NS-139,NSE / BSE,"₹4,30,000 Crore",India,IN,"Pune, India",Financial Services,NBFC & Consumer Finance,https://www.bajaj-finance.com,https://www.bajaj-finance.com/careers
140,Titan Company Sub-140,titan-company-sub-140,TITAN.NS-140,NSE / BSE,"₹3,15,000 Crore",India,IN,"Bengaluru, India",Retail,Jewelry & Watches,https://www.titan-company.com,https://www.titan-company.com/careers
141,Avenue Supermarts (DMart) Sub-141,avenue-supermarts-dmart-sub-141,DMART.NS-141,NSE / BSE,"₹2,90,000 Crore",India,IN,"Mumbai, India",Retail,Hypermarket Chain,https://www.avenue-supermarts-dmart.com,https://www.avenue-supermarts-dmart.com/careers
142,Swiggy Sub-142,swiggy-sub-142,SWIGGY.NS-142,NSE / BSE,"₹1,10,000 Crore",India,IN,"Bengaluru, India",Internet,Food Delivery & Quick Commerce,https://www.swiggy.com,https://www.swiggy.com/careers
143,Eternal / Zomato Sub-143,eternal---zomato-sub-143,ETERNAL.NS-143,NSE / BSE,"₹2,20,000 Crore",India,IN,"Gurugram, India",Internet,Food Delivery & Blinkit Quick Commerce,https://www.eternal---zomato.com,https://www.eternal---zomato.com/careers
144,Flipkart Sub-144,flipkart-sub-144,FLIPKART-144,Private,"₹3,10,000 Crore",India,IN,"Bengaluru, India",E-Commerce,Online Retail,https://www.flipkart.com,https://www.flipkart.com/careers
145,Razorpay Sub-145,razorpay-sub-145,RAZORPAY-145,Private Unicorn,"₹62,000 Crore",India,IN,"Bengaluru, India",Fintech,Payment Gateway,https://www.razorpay.com,https://www.razorpay.com/careers
146,PhonePe Sub-146,phonepe-sub-146,PHONEPE-146,Private Unicorn,"₹1,00,000 Crore",India,IN,"Bengaluru, India",Fintech,UPI Payments,https://www.phonepe.com,https://www.phonepe.com/careers
147,Meesho Sub-147,meesho-sub-147,MEESHO-147,Private Unicorn,"₹41,000 Crore",India,IN,"Bengaluru, India",E-Commerce,Social Commerce,https://www.meesho.com,https://www.meesho.com/careers
148,Zerodha Sub-148,zerodha-sub-148,ZERODHA-148,Private Unicorn,"₹30,000 Crore",India,IN,"Bengaluru, India",Fintech,Discount Broking,https://www.zerodha.com,https://www.zerodha.com/careers
149,CRED Sub-149,cred-sub-149,CRED-149,Private Unicorn,"₹53,000 Crore",India,IN,"Bengaluru, India",Fintech,Credit Card Rewards,https://www.cred.com,https://www.cred.com/careers
150,Apple Inc. Sub-150,apple-inc-sub-150,AAPL-150,NASDAQ,"₹2,85,00,000 Crore",United States,US,"Cupertino, CA",Information Technology,Global Multinationals,https://www.apple-inc.com,https://www.apple-inc.com/careers
151,Microsoft Corporation Sub-151,microsoft-corporation-sub-151,MSFT-151,NASDAQ,"₹2,60,00,000 Crore",United States,US,"Redmond, WA",Information Technology,Global Multinationals,https://www.microsoft-corporation.com,https://www.microsoft-corporation.com/careers
152,NVIDIA Corporation Sub-152,nvidia-corporation-sub-152,NVDA-152,NASDAQ,"₹2,55,00,000 Crore",United States,US,"Santa Clara, CA",Enterprise,Global Multinationals,https://www.nvidia-corporation.com,https://www.nvidia-corporation.com/careers
153,Alphabet / Google Sub-153,alphabet---google-sub-153,GOOGL-153,NASDAQ,"₹1,85,00,000 Crore",United States,US,"Mountain View, CA",Information Technology,Global Multinationals,https://www.alphabet---google.com,https://www.alphabet---google.com/careers
154,Amazon.com Sub-154,amazoncom-sub-154,AMZN-154,NASDAQ,"₹1,65,00,000 Crore",United States,US,"Seattle, WA",Enterprise,Global Multinationals,https://www.amazoncom.com,https://www.amazoncom.com/careers
155,Meta Platforms Sub-155,meta-platforms-sub-155,META-155,NASDAQ,"₹1,05,00,000 Crore",United States,US,"Menlo Park, CA",Enterprise,Global Multinationals,https://www.meta-platforms.com,https://www.meta-platforms.com/careers
156,Tesla Inc. Sub-156,tesla-inc-sub-156,TSLA-156,NASDAQ,"₹65,00,000 Crore",United States,US,"Austin, TX",Enterprise,Global Multinationals,https://www.tesla-inc.com,https://www.tesla-inc.com/careers
157,Berkshire Hathaway Sub-157,berkshire-hathaway-sub-157,BRK.A-157,NYSE,"₹75,00,000 Crore",United States,US,"Omaha, NE",Enterprise,Global Multinationals,https://www.berkshire-hathaway.com,https://www.berkshire-hathaway.com/careers
158,Eli Lilly Sub-158,eli-lilly-sub-158,LLY-158,NYSE,"₹68,00,000 Crore",United States,US,"Indianapolis, IN",Enterprise,Global Multinationals,https://www.eli-lilly.com,https://www.eli-lilly.com/careers
159,Broadcom Sub-159,broadcom-sub-159,AVGO-159,NASDAQ,"₹58,00,000 Crore",United States,US,"San Jose, CA",Enterprise,Global Multinationals,https://www.broadcom.com,https://www.broadcom.com/careers
160,JPMorgan Chase Sub-160,jpmorgan-chase-sub-160,JPM-160,NYSE,"₹52,00,000 Crore",United States,US,"New York, NY",Enterprise,Global Multinationals,https://www.jpmorgan-chase.com,https://www.jpmorgan-chase.com/careers
161,Walmart Sub-161,walmart-sub-161,WMT-161,NYSE,"₹48,00,000 Crore",United States,US,"Bentonville, AR",Enterprise,Global Multinationals,https://www.walmart.com,https://www.walmart.com/careers
162,Visa Sub-162,visa-sub-162,V-162,NYSE,"₹44,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.visa.com,https://www.visa.com/careers
163,ExxonMobil Sub-163,exxonmobil-sub-163,XOM-163,NYSE,"₹42,00,000 Crore",United States,US,"Spring, TX",Enterprise,Global Multinationals,https://www.exxonmobil.com,https://www.exxonmobil.com/careers
164,Mastercard Sub-164,mastercard-sub-164,MA-164,NYSE,"₹39,00,000 Crore",United States,US,"Purchase, NY",Enterprise,Global Multinationals,https://www.mastercard.com,https://www.mastercard.com/careers
165,Procter & Gamble Sub-165,procter-and-gamble-sub-165,PG-165,NYSE,"₹35,00,000 Crore",United States,US,"Cincinnati, OH",Enterprise,Global Multinationals,https://www.procter-and-gamble.com,https://www.procter-and-gamble.com/careers
166,Costco Sub-166,costco-sub-166,COST-166,NASDAQ,"₹33,00,000 Crore",United States,US,"Issaquah, WA",Enterprise,Global Multinationals,https://www.costco.com,https://www.costco.com/careers
167,Johnson & Johnson Sub-167,johnson-and-johnson-sub-167,JNJ-167,NYSE,"₹32,00,000 Crore",United States,US,"New Brunswick, NJ",Enterprise,Global Multinationals,https://www.johnson-and-johnson.com,https://www.johnson-and-johnson.com/careers
168,Home Depot Sub-168,home-depot-sub-168,HD-168,NYSE,"₹31,00,000 Crore",United States,US,"Atlanta, GA",Enterprise,Global Multinationals,https://www.home-depot.com,https://www.home-depot.com/careers
169,Oracle Corporation Sub-169,oracle-corporation-sub-169,ORCL-169,NYSE,"₹34,00,000 Crore",United States,US,"Austin, TX",Enterprise,Global Multinationals,https://www.oracle-corporation.com,https://www.oracle-corporation.com/careers
170,OpenAI Sub-170,openai-sub-170,OPENAI-170,Private Unicorn,"₹12,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.openai.com,https://www.openai.com/careers
171,SpaceX Sub-171,spacex-sub-171,SPACEX-171,Private Unicorn,"₹17,00,000 Crore",United States,US,"Hawthorne, CA",Enterprise,Global Multinationals,https://www.spacex.com,https://www.spacex.com/careers
172,Stripe Sub-172,stripe-sub-172,STRIPE-172,Private Unicorn,"₹5,50,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.stripe.com,https://www.stripe.com/careers
173,Databricks Sub-173,databricks-sub-173,DATABRICKS-173,Private Unicorn,"₹3,60,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.databricks.com,https://www.databricks.com/careers
174,Anthropic Sub-174,anthropic-sub-174,ANTHROPIC-174,Private Unicorn,"₹1,80,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.anthropic.com,https://www.anthropic.com/careers
175,Reliance Industries Sub-175,reliance-industries-sub-175,RELIANCE.NS-175,NSE / BSE,"₹20,50,000 Crore",India,IN,"Mumbai, India",Media & Technology,5G Cloud & Energy,https://www.reliance-industries.com,https://www.reliance-industries.com/careers
176,Tata Consultancy Services Sub-176,tata-consultancy-services-sub-176,TCS.NS-176,NSE / BSE,"₹14,20,000 Crore",India,IN,"Mumbai, India",Information Technology,IT Services & Consulting,https://www.tata-consultancy-services.com,https://www.tata-consultancy-services.com/careers
177,HDFC Bank Sub-177,hdfc-bank-sub-177,HDFCBANK.NS-177,NSE / BSE / NYSE,"₹12,80,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.hdfc-bank.com,https://www.hdfc-bank.com/careers
178,Bharti Airtel Sub-178,bharti-airtel-sub-178,BHARTIARTL.NS-178,NSE / BSE,"₹9,80,000 Crore",India,IN,"New Delhi, India",Media & Technology,5G Telecommunications,https://www.bharti-airtel.com,https://www.bharti-airtel.com/careers
179,ICICI Bank Sub-179,icici-bank-sub-179,ICICIBANK.NS-179,NSE / BSE / NYSE,"₹8,40,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Private Banking,https://www.icici-bank.com,https://www.icici-bank.com/careers
180,State Bank of India Sub-180,state-bank-of-india-sub-180,SBIN.NS-180,NSE / BSE,"₹7,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Public Banking & YONO,https://www.state-bank-of-india.com,https://www.state-bank-of-india.com/careers
181,Infosys Sub-181,infosys-sub-181,INFY.NS-181,NSE / BSE / NYSE,"₹7,20,000 Crore",India,IN,"Bengaluru, India",Information Technology,Software & Cloud,https://www.infosys.com,https://www.infosys.com/careers
182,LIC of India Sub-182,lic-of-india-sub-182,LICI.NS-182,NSE / BSE,"₹5,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Life Insurance,https://www.lic-of-india.com,https://www.lic-of-india.com/careers
183,Larsen & Toubro Sub-183,larsen-and-toubro-sub-183,LT.NS-183,NSE / BSE,"₹4,80,000 Crore",India,IN,"Mumbai, India",Engineering,EPC Infrastructure,https://www.larsen-and-toubro.com,https://www.larsen-and-toubro.com/careers
184,Hindustan Unilever Sub-184,hindustan-unilever-sub-184,HINDUNILVR.NS-184,NSE / BSE,"₹5,90,000 Crore",India,IN,"Mumbai, India",FMCG,Consumer Goods,https://www.hindustan-unilever.com,https://www.hindustan-unilever.com/careers
185,ITC Limited Sub-185,itc-limited-sub-185,ITC.NS-185,NSE / BSE,"₹5,80,000 Crore",India,IN,"Kolkata, India",FMCG & Conglomerate,Consumer Products & Hotels,https://www.itc-limited.com,https://www.itc-limited.com/careers
186,Sun Pharmaceutical Sub-186,sun-pharmaceutical-sub-186,SUNPHARMA.NS-186,NSE / BSE,"₹4,10,000 Crore",India,IN,"Mumbai, India",Healthcare & Pharma,Pharma Research,https://www.sun-pharmaceutical.com,https://www.sun-pharmaceutical.com/careers
187,Adani Enterprises Sub-187,adani-enterprises-sub-187,ADANIENT.NS-187,NSE / BSE,"₹3,70,000 Crore",India,IN,"Ahmedabad, India",Conglomerate,Infrastructure & Energy,https://www.adani-enterprises.com,https://www.adani-enterprises.com/careers
188,Maruti Suzuki India Sub-188,maruti-suzuki-india-sub-188,MARUTI.NS-188,NSE / BSE,"₹3,80,000 Crore",India,IN,"New Delhi, India",Automotive,Passenger Vehicles,https://www.maruti-suzuki-india.com,https://www.maruti-suzuki-india.com/careers
189,Adani Ports & SEZ Sub-189,adani-ports-and-sez-sub-189,ADANIPORTS.NS-189,NSE / BSE,"₹3,20,000 Crore",India,IN,"Ahmedabad, India",Transportation,Port Infrastructure,https://www.adani-ports-and-sez.com,https://www.adani-ports-and-sez.com/careers
190,Kotak Mahindra Bank Sub-190,kotak-mahindra-bank-sub-190,KOTAKBANK.NS-190,NSE / BSE,"₹3,50,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.kotak-mahindra-bank.com,https://www.kotak-mahindra-bank.com/careers
191,Axis Bank Sub-191,axis-bank-sub-191,AXISBANK.BO-191,NSE / BSE,"₹3,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.axis-bank.com,https://www.axis-bank.com/careers
192,Mahindra & Mahindra Sub-192,mahindra-and-mahindra-sub-192,M&M.NS-192,NSE / BSE,"₹3,40,000 Crore",India,IN,"Mumbai, India",Automotive,SUVs & Tractors,https://www.mahindra-and-mahindra.com,https://www.mahindra-and-mahindra.com/careers
193,UltraTech Cement Sub-193,ultratech-cement-sub-193,ULTRACEMCO.NS-193,NSE / BSE,"₹3,10,000 Crore",India,IN,"Mumbai, India",Building Materials,Cement Manufacturing,https://www.ultratech-cement.com,https://www.ultratech-cement.com/careers
194,HCL Technologies Sub-194,hcl-technologies-sub-194,HCLTECH.NS-194,NSE / BSE,"₹4,20,000 Crore",India,IN,"Noida, India",Information Technology,IT Services,https://www.hcl-technologies.com,https://www.hcl-technologies.com/careers
195,NTPC Limited Sub-195,ntpc-limited-sub-195,NTPC.NS-195,NSE / BSE,"₹3,90,000 Crore",India,IN,"New Delhi, India",Utilities,Power Generation,https://www.ntpc-limited.com,https://www.ntpc-limited.com/careers
196,Oil & Natural Gas (ONGC) Sub-196,oil-and-natural-gas-ongc-sub-196,ONGC.NS-196,NSE / BSE,"₹3,30,000 Crore",India,IN,"New Delhi, India",Energy,Oil & Gas Exploration,https://www.oil-and-natural-gas-ongc.com,https://www.oil-and-natural-gas-ongc.com/careers
197,Bajaj Finance Sub-197,bajaj-finance-sub-197,BAJFINANCE.NS-197,NSE / BSE,"₹4,30,000 Crore",India,IN,"Pune, India",Financial Services,NBFC & Consumer Finance,https://www.bajaj-finance.com,https://www.bajaj-finance.com/careers
198,Titan Company Sub-198,titan-company-sub-198,TITAN.NS-198,NSE / BSE,"₹3,15,000 Crore",India,IN,"Bengaluru, India",Retail,Jewelry & Watches,https://www.titan-company.com,https://www.titan-company.com/careers
199,Avenue Supermarts (DMart) Sub-199,avenue-supermarts-dmart-sub-199,DMART.NS-199,NSE / BSE,"₹2,90,000 Crore",India,IN,"Mumbai, India",Retail,Hypermarket Chain,https://www.avenue-supermarts-dmart.com,https://www.avenue-supermarts-dmart.com/careers
200,Swiggy Sub-200,swiggy-sub-200,SWIGGY.NS-200,NSE / BSE,"₹1,10,000 Crore",India,IN,"Bengaluru, India",Internet,Food Delivery & Quick Commerce,https://www.swiggy.com,https://www.swiggy.com/careers
201,Eternal / Zomato Sub-201,eternal---zomato-sub-201,ETERNAL.NS-201,NSE / BSE,"₹2,20,000 Crore",India,IN,"Gurugram, India",Internet,Food Delivery & Blinkit Quick Commerce,https://www.eternal---zomato.com,https://www.eternal---zomato.com/careers
202,Flipkart Sub-202,flipkart-sub-202,FLIPKART-202,Private,"₹3,10,000 Crore",India,IN,"Bengaluru, India",E-Commerce,Online Retail,https://www.flipkart.com,https://www.flipkart.com/careers
203,Razorpay Sub-203,razorpay-sub-203,RAZORPAY-203,Private Unicorn,"₹62,000 Crore",India,IN,"Bengaluru, India",Fintech,Payment Gateway,https://www.razorpay.com,https://www.razorpay.com/careers
204,PhonePe Sub-204,phonepe-sub-204,PHONEPE-204,Private Unicorn,"₹1,00,000 Crore",India,IN,"Bengaluru, India",Fintech,UPI Payments,https://www.phonepe.com,https://www.phonepe.com/careers
205,Meesho Sub-205,meesho-sub-205,MEESHO-205,Private Unicorn,"₹41,000 Crore",India,IN,"Bengaluru, India",E-Commerce,Social Commerce,https://www.meesho.com,https://www.meesho.com/careers
206,Zerodha Sub-206,zerodha-sub-206,ZERODHA-206,Private Unicorn,"₹30,000 Crore",India,IN,"Bengaluru, India",Fintech,Discount Broking,https://www.zerodha.com,https://www.zerodha.com/careers
207,CRED Sub-207,cred-sub-207,CRED-207,Private Unicorn,"₹53,000 Crore",India,IN,"Bengaluru, India",Fintech,Credit Card Rewards,https://www.cred.com,https://www.cred.com/careers
208,Apple Inc. Sub-208,apple-inc-sub-208,AAPL-208,NASDAQ,"₹2,85,00,000 Crore",United States,US,"Cupertino, CA",Information Technology,Global Multinationals,https://www.apple-inc.com,https://www.apple-inc.com/careers
209,Microsoft Corporation Sub-209,microsoft-corporation-sub-209,MSFT-209,NASDAQ,"₹2,60,00,000 Crore",United States,US,"Redmond, WA",Information Technology,Global Multinationals,https://www.microsoft-corporation.com,https://www.microsoft-corporation.com/careers
